Position,EIN,Organization Name_CLEAN,Space Name,Street,Street 2,City,State,Zip,Contact Name,Contact Title,Contact Email,Parent Organization Website,County,Address,isMultiple,old_lat,old_lon,Check,LAT,LON
2050,,The Ballet School,Space 1,1131 Locust St,,Walnut Creek,CA,94596,,,,,Contra Costa,"1131 Locust St, Walnut Creek, CA, 94596",Single Space,37.8950466,-122.0612221,not,37.8950466,-122.0612221
2051,,The Battery,Space 1,717 Battery Street,,San Francisco,CA,94111,,,,,San Francisco,"717 Battery Street, San Francisco, CA, 94111",Single Space,37.7978818,-122.4012846,not,37.7978818,-122.4012846
2052,464516277,The Bay Bridged,Space 1,3007 23rd St,,San Francisco,CA,94140,,,,,San Francisco,"3007 23rd St, San Francisco, CA, 94140",Single Space,37.7540854,-122.4123319,not,37.7540854,-122.4123319
2053,800268169,"The Beat, Berkeley Performing Arts",Space 1,2560 Ninth St,Suite 119,Berkeley,CA,94710,Roger Dillahunty,Executive Director/Studio Manager,rogerdbeat@yahoo.com,http://theberkeleyperformingarts.org/,Alameda,"2560 Ninth St, Berkeley, CA, 94710",Single Space,37.8594439,-122.2918179,not,37.8594439,-122.2918179
2054,,The Berkeley Underground,Space 1,2284 Shattuck Ave,,Berkeley,CA,94704,Michael Ross,Corporate/Special Events Manager,michael@berkeley-underground.com,http://berkeley-underground.com/,Alameda,"2284 Shattuck Ave, Berkeley, CA, 94704",Single Space,37.86786083,-122.2679554,not,37.86786083,-122.2679554
2055,,The Bindery,Space 1,1727 Haight St,,San Francisco,CA,94117,Evan Karp,Events Manager,events@booksmith.com,http://booksmith.com/bindery,San Francisco,"1727 Haight St, San Francisco, CA, 94117",Single Space,37.76944196,-122.4510138,not,37.76944196,-122.4510138
2056,462954746,The Book Club Of California,Space 1,312 Sutter St,Ste 500,San Francisco,CA,94108,,,,,San Francisco,"312 Sutter St, San Francisco, CA, 94108",Single Space,37.7898335,-122.4058635,not,37.7898335,-122.4058635
2057,464099002,The Breema Center,Space 1,6076 Claremont Ave,,Oakland,CA,94618,,,,,Alameda,"6076 Claremont Ave, Oakland, CA, 94618",Single Space,37.84818509,-122.2533473,not,37.84818509,-122.2533473
2058,860970556,The Carpetbag Brigade,Space 1,135 Dore St,Unit C,San Francisco,CA,94103,,,,,San Francisco,"135 Dore St, San Francisco, CA, 94103",Single Space,37.7730531,-122.4116274,not,37.7730531,-122.4116274
2059,453154473,The Center For Cultural Power,Space 1,360 Grand Ave,#146,Oakland,CA,94610,,,,,Alameda,"360 Grand Ave, Oakland, CA, 94610",Single Space,37.8090053,-122.2555433,not,37.8090053,-122.2555433
2060,,The Chapel,Space 1,777 Valencia,,San Francisco,CA,94110,RaeAnne Turner,,events@thechapelsf.com,http://thechapelsf.com,San Francisco,"777 Valencia, San Francisco, CA, 94110",Single Space,37.7605646,-122.4211877,not,37.7605646,-122.4211877
2061,470920831,The Contemporary Jewish Museum,Space 1,736 Mission St,,San Francisco,CA,94103,,,,www.thecjm.org,San Francisco,"736 Mission St, San Francisco, CA, 94103",Single Space,37.78549921,-122.4030468,not,37.78549921,-122.4030468
2062,522137825,The Crucible,Space 1,1260 7th St,,Oakland,CA,94607,,,,www.thecrucible.org,Alameda,"1260 7th St, Oakland, CA, 94607",Single Space,37.8049597,-122.2906449,not,37.8049597,-122.2906449
2063,943003900,The Cultural Conservancy,Space 1,1016 Lincoln Blvd,"First Floor, #5",San Francisco,CA,94129,,,,,San Francisco,"1016 Lincoln Blvd, San Francisco, CA, 94129",Single Space,37.8004897,-122.4525833,not,37.8004897,-122.4525833
2064,43353822,The Custom Made Theatre Co,Space 1,533 Sutter St,,San Francisco,CA,94102,Brian Katz,Artistic Director,bkatz@custommade.org,http://www.custommade.org,San Francisco,"533 Sutter St, San Francisco, CA, 94102",Single Space,37.7888769,-122.4090766,not,37.7888769,-122.4090766
2065,43353822,The Custom Made Theatre Co,Space 1,1620 Gough St,,San Francisco,CA,94109,Brian Katz,,bkatz@custommade.org,http://www.custommade.org,San Francisco,"1620 Gough St, San Francisco, CA, 94109",Single Space,37.7883732,-122.4249187,not,37.7883732,-122.4249187
2066,942976216,The Dance Brigade A New Group from Wallflower Order,Space 1,3316 24th St,,San Francisco,CA,94110,,,,www.dancemission.com,San Francisco,"3316 24th St, San Francisco, CA, 94110",Single Space,37.7523988,-122.4188036,not,37.7523988,-122.4188036
2067,,The Dance Loft,Space 1,2475 3rd St,,San Francisco,CA,94107,Val Cunningham,Owner and Director of The Dance Loft,val@valcunningham.com,http://www.thedanceloftsf.com,San Francisco,"2475 3rd St, San Francisco, CA, 94107",Single Space,37.75826518,-122.3881751,not,37.75826518,-122.3881751
2068,,The Emerald Tablet,Space 1,80 Fresno St,,San Francisco,CA,94133,Evan Karp,,info@emtab.org,http://emtab.org,San Francisco,"80 Fresno St, San Francisco, CA, 94133",Single Space,37.7986565,-122.4068409,not,37.7986565,-122.4068409
2069,,The Eric Quezada Center for Culture and Politics,Space 1,518 Valencia St,,San Francisco,CA,94110,Claude Marks,Coordinator,info@518valencia.org,http://518valencia.org,San Francisco,"518 Valencia St, San Francisco, CA, 94110",Single Space,37.7644969,-122.4221438,not,37.7644969,-122.4221438
2070,680248859,The Festival Opera Association,Space 1,1630 N. Main St,#61,Walnut Creek,CA,94596,,,,,Contra Costa,"1630 N. Main St, Walnut Creek, CA, 94596",Single Space,37.9011511,-122.0614605,not,37.9011511,-122.0614605
2071,942636072,The Finnish Hall,"1 Location, Multiple Spaces",1970 Chestnut St,,Berkeley,CA,94702,Miriam Wolodarski or Andy Lundberg,Managers,finnish.hall@gmail.com,http://www.finnishhall.org/,Alameda,"1 Location, Multiple Spaces <br> 1970 Chestnut St, Berkeley, CA, 94702",Multiple Spaces,37.8701332,-122.2883811,not,37.8701332,-122.2883811
2072,,The Fratello Marionettes,Space 1,696 San Ramon Valley Blvd,,Danville,CA,94526,,,,,Contra Costa,"696 San Ramon Valley Blvd, Danville, CA, 94526",Single Space,37.8126665,-121.9954555,not,37.8126665,-121.9954555
2073,912162373,The Free History Project,Space 1,1136 Howard St,,San Francisco,CA,94103,,,,,San Francisco,"1136 Howard St, San Francisco, CA, 94103",Single Space,37.7774364,-122.4104926,not,37.7774364,-122.4104926
2074,943402512,The Ghiberti Foundation,Space 1,1100 California St,,San Francisco,CA,94108,,,,http://www.gracecathedral.org/ghiberti,San Francisco,"1100 California St, San Francisco, CA, 94108",Single Space,37.79167062,-122.412475,not,37.79167062,-122.412475
2075,853525143,The Global Food And Drink Initiative,Space 1,1714 Franklin St,Ste 100 # 130,Oakland,CA,94612,,,,,Alameda,"1714 Franklin St, Oakland, CA, 94612",Single Space,37.80623222,-122.2684326,not,37.80623222,-122.2684326
2076,453781620,The Golden State Think Tank Foundation,Space 1,7926 Applewood Ct,,Pleasanton,CA,94588,,,,,Alameda,"7926 Applewood Ct, Pleasanton, CA, 94588",Single Space,37.676217,-121.9203777,not,37.676217,-121.9203777
2077,320474467,The Great Star Theater,Space 1,636 Jackson St,,San Francisco,CA,94133,,,,,San Francisco,"636 Jackson St, San Francisco, CA, 94133",Single Space,37.7963878,-122.4057952,not,37.7963878,-122.4057952
2078,,The Hall SF,Space 1,1028 Market St,,San Francisco,CA,94102,Boe Geis,,info@thehallsf.com,http://www.thehallsf.com/#about,San Francisco,"1028 Market St, San Francisco, CA, 94102",Single Space,37.7818835,-122.4113233,not,37.7818835,-122.4113233
2079,,The Hamilton Ballroom,Space 1,631 O'Farrell St,,San Francisco,CA,94109,Danielle Thys,,danielle@ROTFLproductions.com,https://sites.google.com/site/thehamiltonballroom/,San Francisco,"631 O'Farrell St, San Francisco, CA, 94109",Single Space,37.78524,-122.4151204,not,37.78524,-122.4151204
2080,,The House of Malico,Space 1,2210 10th Ave,,Oakland,CA,94606,,,,thehouseofmalico.com,Alameda,"2210 10th Ave, Oakland, CA, 94606",Single Space,37.774484,-122.219337,not,37.774484,-122.219337
2081,320242860,The Jerome Cocuzza Italian Center For Art And Culture,Space 1,3247 Baker St,,San Francisco,CA,94123,,,,,San Francisco,"3247 Baker St, San Francisco, CA, 94123",Single Space,37.8010803,-122.4468246,not,37.8010803,-122.4468246
2082,942952488,The Lab SF,Space 1,2948 16th St,,San Francisco,CA,94103,,,,http://www.thelab.org,San Francisco,"2948 16th St, San Francisco, CA, 94103",Single Space,37.7652874,-122.4184445,not,37.7652874,-122.4184445
2083,680470904,The Latina Center,Space 1,3701 Barrett Ave,,Richmond,CA,94805,,,,,Contra Costa,"3701 Barrett Ave, Richmond, CA, 94805",Single Space,37.9368521,-122.3330622,not,37.9368521,-122.3330622
2084,,The Laundry,Space 1,3359 26th st,,San Francisco,CA,94110,Alfred Gruber,,alfred@thelaundrysf.com,http://www.thelaundrysf.com,San Francisco,"3359 26th st, San Francisco, CA, 94110",Single Space,37.7488366,-122.4172544,not,37.7488366,-122.4172544
2085,943233472,The Left Coast Chamber Ensemble,Space 1,55 Taylor St,,San Francisco,CA,94102,,,,http://www.leftcoastensemble.org/,San Francisco,"55 Taylor St, San Francisco, CA, 94102",Single Space,37.7828326,-122.4108502,not,37.7828326,-122.4108502
2086,271103184,The Litquake Foundation,Space 1,57 Post St,,San Francisco,CA,94104,,,,www.litquake.org,San Francisco,"57 Post St, San Francisco, CA, 94104",Single Space,37.7887468,-122.4030337,not,37.7887468,-122.4030337
2087,832139452,The Little Soul,Space 1,2441 Lucas Ave,,Pinole,CA,94564,,,,,Contra Costa,"2441 Lucas Ave, Pinole, CA, 94564",Single Space,37.9887539,-122.2804458,not,37.9887539,-122.2804458
2088,680384748,The Long Now Foundation,Space 1,2 Marina Blvd,Landmark Building A,San Francisco,CA,94123,,,,,San Francisco,"2 Marina Blvd, San Francisco, CA, 94123",Single Space,37.80524538,-122.432104,not,37.80524538,-122.432104
2089,264104965,The Mahea Uchiyama Center For International Dance,Space 1,1800 Dwight Way,#4,Berkeley,CA,94713,Mahealani Uchiyama,Director,info@CenterForInternationalDance.org,http://www.centerforinternationaldance.org,Alameda,"1800 Dwight Way, Berkeley, CA, 94713",Single Space,37.8628338,-122.2740679,not,37.8628338,-122.2740679
2090,680476466,The Malaysian United States Foundation,Space 1,6360 Clark Ave,,Dublin,CA,94568,,,,,Alameda,"6360 Clark Ave, Dublin, CA, 94568",Single Space,37.7044819,-121.9209629,not,37.7044819,-121.9209629
2091,943142152,"The Marsh, A Breeding Ground For New Performance",Space 1,2120 Allston Way,,Berkeley,CA,94704,,,berkeleyevents@themarsh.org,,Alameda,"2120 Allston Way, Berkeley, CA, 94704",Single Space,37.8692519,-122.2670316,not,37.8692519,-122.2670316
2092,,The Meadow,Space 1,6072 Adeline St,,Oakland,CA,94608,Liz,,gotothemeadow@gmail.com,http://www.danceandahalf.com,Alameda,"6072 Adeline St, Oakland, CA, 94608",Single Space,37.84570615,-122.2727834,not,37.84570615,-122.2727834
2093,,The Mexican Bus,Space 1,1661 A Butte St,,Richmond,CA,94804,Mexican Bus El Volado,,dance@mexicanbus.net,http://www.mexicanbus.net,Contra Costa,"1661 A Butte St, Richmond, CA, 94804",Single Space,37.91135367,-122.3130068,not,37.91135367,-122.3130068
2094,237317504,The Mexican Museum,Space 1,2 Marina Blvd,"2 Marina Blvd., Building D",San Francisco,CA,94123,,,,,San Francisco,"2 Marina Blvd, San Francisco, CA, 94123",Single Space,37.80524538,-122.432104,not,37.80524538,-122.432104
2095,,The MilkBar,Space 1,241 A South 1st St,,Richmond,CA,94804,Ian Winters or Mary Armentrout,co curators,milkbar@milkbar.org,http://www.milkbar.org,Contra Costa,"241 A South 1st St, Richmond, CA, 94804",Single Space,37.92986122,-122.3689966,not,37.92986122,-122.3689966
2096,,The Monkey House,Space 1,1638 University Ave,,Berkeley,CA,94703,Ira Marlowe,,ira@themonkeyhouse.org,http://www.themonkeyhouse.org,Alameda,"1638 University Ave, Berkeley, CA, 94703",Single Space,37.8705161,-122.2788431,not,37.8705161,-122.2788431
2097,,The Museum Of Joy,Space 1,1575 Pershing Dr,Apt D,San Francisco,CA,94129,,,,,San Francisco,"1575 Pershing Dr, San Francisco, CA, 94129",Single Space,37.7937902,-122.4791915,not,37.7937902,-122.4791915
2098,942984882,The Ninth Judicial Circuit,Space 1,95 7Th St,,San Francisco,CA,94103,,,,,San Francisco,"95 7Th St, San Francisco, CA, 94103",Single Space,37.77929901,-122.4109739,not,37.77929901,-122.4109739
2099,453138892,The Oakland Museum of California,Space 1,1000 Oak St,,Oakland,CA,94607,,,,www.museumca.org,Alameda,"1000 Oak St, Oakland, CA, 94607",Single Space,37.7979839,-122.261606,not,37.7979839,-122.261606
2100,,The Octopus Literary Salon,Space 1,2101 Webster St,,Oakland,CA,94612,Mike,Booking Director,Mike@oaklandoctopus.org,http://Oaklandoctopus.org,Alameda,"2101 Webster St, Oakland, CA, 94612",Single Space,37.8102886,-122.2660008,not,37.8102886,-122.2660008
2101,954808452,The Order Of The First Families Of Maryland,Space 1,16123 Paseo Del Campo,,San Lorenzo,CA,94580,,,,,Alameda,"16123 Paseo Del Campo, San Lorenzo, CA, 94580",Single Space,37.6753678,-122.1325922,not,37.6753678,-122.1325922
2102,274755182,The Pacific Musicians,Space 1,6596 Village Dr,,Livermore,CA,94551,,,,,Alameda,"6596 Village Dr, Livermore, CA, 94551",Single Space,37.719577,-121.7162418,not,37.719577,-121.7162418
2103,,The Palace Theater Oakland,Space 1,1445 23rd Ave,,Oakland,CA,94606,Kristopher Mandell,Director,kristophermandell@gmail.com,http://palacetheateroakland.com,Alameda,"1445 23rd Ave, Oakland, CA, 94606",Single Space,37.7843728,-122.2360235,not,37.7843728,-122.2360235
2104,954571314,The Pasadena Shakespeare Company,Space 1,1633 Mcgee Ave,,Berkeley,CA,94703,,,,,Alameda,"1633 Mcgee Ave, Berkeley, CA, 94703",Single Space,37.8761405,-122.2778229,not,37.8761405,-122.2778229
2105,453585116,The Perennial Wisdom Foundation,Space 1,1998 Broadway,Apt 1204,San Francisco,CA,94109,,,,,San Francisco,"1998 Broadway, San Francisco, CA, 94109",Single Space,37.79494075,-122.4299864,not,37.79494075,-122.4299864
2106,,The Producer's Loft Studio,Space 1,2773 Folsom St,Suite 101,San Francisco,CA,94110,Vic Ferrer,Stage Owner / Producer,Vic@TheProducersLoft.com,http://www.TheProducersLoft.com,San Francisco,"2773 Folsom St, San Francisco, CA, 94110",Single Space,37.7531484,-122.4139015,not,37.7531484,-122.4139015
2107,464648840,The Professors Academy,Space 1,3115 Finnian Way,Apt 236,Dublin,CA,94568,,,,,Alameda,"3115 Finnian Way, Dublin, CA, 94568",Single Space,37.7082355,-121.8592859,not,37.7082355,-121.8592859
2108,941593216,The Quinan Street Project,Space 1,656 Quinan St,,Pinole,CA,94564,,,,http://www.quinanstreet.org,Contra Costa,"656 Quinan St, Pinole, CA, 94564",Single Space,38.0055468,-122.2922359,not,38.0055468,-122.2922359
2109,,The Rabbit Hole Theater Company,Space 1,800 Diamond St,,San Francisco,CA,94114,Brooke Wallace,Owner,rentals@therabbitholesf.com,http://www.therabbitholesf.com,San Francisco,"800 Diamond St, San Francisco, CA, 94114",Single Space,37.7510086,-122.4365579,not,37.7510086,-122.4365579
2110,800431169,The Really Terrible String Orchestra Of Sf Bay,Space 1,1520 Wellington St,,Oakland,CA,94602,,,,,Alameda,"1520 Wellington St, Oakland, CA, 94602",Single Space,37.8066314,-122.2192117,not,37.8066314,-122.2192117
2111,941593216,The Red Poppy Art House,Space 1,2698 Folsom St,,San Francisco,CA,94110,,,,www.redpoppyarthouse.org,San Francisco,"2698 Folsom St, San Francisco, CA, 94110",Single Space,37.7542008,-122.4145161,not,37.7542008,-122.4145161
2112,,The San Francisco Armory,Space 1,333 14th St,,San Francisco,CA,94103,Event Inquiries,,events@sfarmory.com,http://www.sfarmory.com/,San Francisco,"333 14th St, San Francisco, CA, 94103",Single Space,37.7680919,-122.4207997,not,37.7680919,-122.4207997
2113,832538404,The San Francisco International Orff Courseorporated,Space 1,1232 2Nd Ave,,San Francisco,CA,94122,,,,,San Francisco,"1232 2Nd Ave, San Francisco, CA, 94122",Single Space,37.76570962,-122.4585796,not,37.76570962,-122.4585796
2114,,The Secret Garden SF,Space 1,860 Geary St,100,San Francisco,CA,94109,Summer Rae,Caretaker,Summershannon@gmail.com,https://m.facebook.com/thesecretgardensf,San Francisco,"860 Geary St, San Francisco, CA, 94109",Single Space,37.7864684,-122.4174792,not,37.7864684,-122.4174792
2115,,The Share House,Space 1,1311 61st St,,Emeryville,CA,94608,Leah Colecchia,Manager,leahcolecchia@hotmail.com,,Alameda,"1311 61st St, Emeryville, CA, 94608",Single Space,37.84295862,-122.2886545,not,37.84295862,-122.2886545
2116,943265879,The Shotgun Players,"1 Location, Multiple Spaces",1201 University Ave,,Berkeley,CA,94702,Patrick Dooley,Artistic Director,shotgunstudios@shotgunplayers.org,http://www.shotgunplayers.org,Alameda,"1 Location, Multiple Spaces <br> 1201 University Ave, Berkeley, CA, 94702",Multiple Spaces,37.8697429,-122.2892686,not,37.8697429,-122.2892686
2117,61338742,The Singers Gym,Space 1,842 52Nd St,,Oakland,CA,94608,,,,,Alameda,"842 52Nd St, Oakland, CA, 94608",Single Space,37.8371087,-122.2708869,not,37.8371087,-122.2708869
2118,,The Singing Bois,Space 1,3600 Nevil St,,Oakland,CA,94601,,,,www.thesingingbois.com,Alameda,"3600 Nevil St, Oakland, CA, 94601",Single Space,37.7864655,-122.2095259,not,37.7864655,-122.2095259
2119,,The Singing Bois,Space 2,16335 E 14th St,,San Leandro,CA,94578,,,,www.thesingingbois.com,Alameda,"16335 E 14th St, San Leandro, CA, 94578",Single Space,37.69569177,-122.114887,not,37.69569177,-122.114887
2120,,The Singing Bois,Space 3,450 Florida St,,San Francisco,CA,94110,,,,www.thesingingbois.com,San Francisco,"450 Florida St, San Francisco, CA, 94110",Single Space,37.7635827,-122.4117508,not,37.7635827,-122.4117508
2121,711020161,The Translation Project,Space 1,567 Corbett Ave,Apt 1,San Francisco,CA,94114,,,,,San Francisco,"567 Corbett Ave, San Francisco, CA, 94114",Single Space,37.7573559,-122.4438175,not,37.7573559,-122.4438175
2122,942935728,The Tree Of Life Health Literacy Project,Space 1,3758 Grand Ave,Suite 30,Oakland,CA,94610,,,,,Alameda,"3758 Grand Ave, Oakland, CA, 94610",Single Space,37.81718413,-122.244804,not,37.81718413,-122.244804
2123,237222333,The Trust for Public Land,Space 1,101 Montgomery St,#900,San Francisco,CA,94104,,,,www.tpl.org,San Francisco,"101 Montgomery St, San Francisco, CA, 94104",Single Space,37.7904199,-122.4024059,not,37.7904199,-122.4024059
2124,943198324,The Vietnamese Community Center Of San Francisco,Space 1,766 Geary Blvd,,San Francisco,CA,94109,,,,,San Francisco,"766 Geary Blvd, San Francisco, CA, 94109",Single Space,37.7866717,-122.4158748,not,37.7866717,-122.4158748
2125,,The Village Project,Space 1,2097 Turk Blvd,,San Francisco,CA,94115,,,,,San Francisco,"2097 Turk Blvd, San Francisco, CA, 94115",Single Space,37.7789019,-122.4433614,not,37.7789019,-122.4433614
2126,464118590,The Walt Disney Family Museum,Space 1,104 Montgomery St,,San Francisco,CA,94129,,,,,San Francisco,"104 Montgomery St, San Francisco, CA, 94129",Single Space,37.8013609,-122.4586808,not,37.8013609,-122.4586808
2127,,The West Oakland Youth Center,Space 1,3233 Market St,,Oakland,CA,94610,Ms. Barbara Howard,Events Coordinator,woycevents@mentor.org,http://www.westoaklandyouthcenter.org,Alameda,"3233 Market St, Oakland, CA, 94610",Single Space,37.8230827,-122.2761345,not,37.8230827,-122.2761345
2128,941730620,The Women's Building,Space 1,3543 18th St,,San Francisco,CA,94110,Olivia Herrera,Facilities Director,bookings@womensbuilding.org,https://womensbuilding.org/,San Francisco,"3543 18th St, San Francisco, CA, 94110",Single Space,37.76142,-122.4226186,not,37.76142,-122.4226186
2129,,"The Works Cooperative, Exercise & Dance Studio",Space 1,2566C Telegraph Ave,,Berkeley,CA,94704,Sarah Cohen,Studio Manager,worksexercise@gmail.com,http://www.works-exercise.com,Alameda,"2566C Telegraph Ave, Berkeley, CA, 94704",Single Space,37.8636833,-122.258976,not,37.8636833,-122.258976
